generation,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20
13,4.435491840746325e-05,9.970047141751699e-06,0.00029295427341043513,9.75553533686085e-05,6.555286349813088e-05,2.3916418631461693e-05,1.4858281003324302e-05,6.7649846473374456e-06,0.00011157988069646742,1.4654521803779558e-05,2.379868120870053e-05,0.00020534894857875347,7.789065122729552e-05,5.3449682018430605e-05,5.585332955500447e-05,0.0002400788684002527,0.00018053756094618854,3.6834903043143376e-05,7.393968127294919e-05,3.5838974506487624e-06
14,2.5860643909556707e-05,9.620679767958214e-06,0.00023817164580897262,6.143962282247581e-05,5.274318974630496e-05,1.83830339352572e-05,1.0239520254870432e-05,4.610968696532183e-06,0.00011157988069646742,1.3471216791104527e-05,1.6140321026240172e-05,0.00017461652232703899,2.1791924246425323e-05,4.3909220302628864e-05,3.25220306645167e-05,0.00022312136656584252,6.516275573204808e-05,3.425692719926886e-05,3.753859151457413e-05,3.5838974506487624e-06
15,2.5696812047929875e-05,7.7999457485453e-06,0.00021319111375433662,5.9530417680481206e-05,4.938006384351415e-05,9.572514295087265e-06,6.56147624992804e-06,1.171624800658201e-06,0.00011122248186957777,1.2972691074197407e-05,1.520487487949076e-05,0.00010229729676929677,2.1791924246425323e-05,4.0218017522060083e-05,3.0327884171004217e-05,0.00013446772507414817,6.257889375140536e-05,2.4694941416670108e-05,3.753859151457413e-05,5.112829474972376e-07
16,2.0692340435096933e-05,6.554056035730858e-06,9.833304360696622e-05,3.471148725011534e-05,3.1697855796554226e-05,8.761653395344938e-06,6.56147624992804e-06,1.171624800658201e-06,7.719976703009481e-05,1.176911904236698e-05,1.353774931820527e-05,6.431352828813469e-05,1.9806102151417743e-05,2.041663350439402e-05,2.872705453472848e-05,8.769747757338305e-05,3.932029104947636e-05,2.4694941416670108e-05,2.062908962010231e-05,5.112829474972376e-07
17,1.835677212357383e-05,6.275766307673305e-06,9.833304360696622e-05,3.467745542104033e-05,3.1405070626770364e-05,8.761653395344938e-06,5.199030770079811e-06,1.171624800658201e-06,7.719976703009481e-05,1.0164081849352284e-05,1.1871796056085996e-05,5.1039663669745845e-05,1.2247775557919816e-05,2.041663350439402e-05,2.3005737350271112e-05,6.912565232179879e-05,1.6312657541658725e-05,1.4335052246808492e-05,1.4689385047496874e-05,4.426610860362946e-07
18,1.5597353403236867e-05,6.275766307673305e-06,7.55347371214616e-05,2.814618021942567e-05,3.0210684070565307e-05,8.57459399184167e-06,5.199030770079811e-06,1.171624800658201e-06,5.1381712925910325e-05,1.0164081849352284e-05,6.702353541776275e-06,4.176292048944029e-05,1.2247775557919816e-05,1.5911333298713834e-05,1.6830763729943304e-05,6.61038838939678e-05,1.6312657541658725e-05,1.4335052246808492e-05,1.4689385047496874e-05,4.073839448392317e-07
19,1.5597353403236867e-05,6.08323107233171e-06,7.55347371214616e-05,1.811547409888668e-05,2.1976500097543483e-05,5.136455875807963e-06,5.1800069382256275e-06,6.295775158987036e-07,4.5117274752877535e-05,7.355116679886708e-06,6.702353541776275e-06,3.510102645873439e-05,1.0715323738496787e-05,1.5819402125895227e-05,1.6830763729943304e-05,5.4218863641911806e-05,1.1157355531208549e-05,1.4335052246808492e-05,1.4689385047496874e-05,4.073839448392317e-07
20,1.1557619613235136e-05,5.322698876878143e-06,7.55347371214616e-05,1.811547409888668e-05,1.862005141156671e-05,4.539724433699117e-06,4.960964700755815e-06,6.200423654640452e-07,2.719268933732168e-05,2.4727209565412823e-06,6.5448765115471645e-06,3.503648179891102e-05,7.241210384689936e-06,1.539749453696502e-05,1.4964486118721214e-05,4.571140037502044e-05,8.37097687758161e-06,1.3912625564618305e-05,1.3203951552144104e-05,1.2219022597281692e-07
21,1.0725548567245712e-05,1.5752768596276468e-06,4.2724669046511084e-05,1.4531230834752566e-05,1.5627345201315796e-05,4.083404112527432e-06,4.9058319237124966e-06,3.4138792427128983e-07,2.2900279088566786e-05,2.4727209565412823e-06,6.5448765115471645e-06,1.4954533133985216e-05,6.487353246693598e-06,1.480987501328529e-05,9.353491192272865e-06,3.1152381479920945e-05,8.37097687758161e-06,1.3249532908946073e-05,1.097607085071734e-05,1.2219022597281692e-07
22,1.976922732584916e-06,1.4070105370731223e-06,2.7976935002481317e-05,1.2634383013513136e-05,1.2375623263677897e-05,3.9971414521490035e-06,4.9058319237124966e-06,2.2014165816335667e-07,2.16943778016084e-05,2.4727204410070054e-06,4.3705445983723355e-06,1.4954533133985216e-05,3.6704591741649747e-06,1.3250581239728545e-05,4.888874750741738e-06,3.1152381479920945e-05,5.621687717912443e-06,9.698370531334974e-06,9.519086705863377e-06,1.2219022597281692e-07
